Brand,Model,Year,VehicleAge,UsedOrNew,Transmission,DriveType,FuelType,EngineSizeL,Cylinders,FuelConsumption_L100km,Kilometres,ExteriorColour,InteriorColour,State,BodyType,Doors,Seats,Price,PricePerYearAge
Hyundai,Santa,2014,9,USED,Automatic,AWD,Diesel,2.2,4.0,7.3,92691.0,White,Black,NSW,SUV,4.0,7.0,25999.0,2888.777777777778
Toyota,Camry,2020,3,USED,Automatic,Front,Hybrid,2.5,4.0,4.2,52070.0,White,2Vfa20,NSW,Sedan,4.0,5.0,37990.0,12663.333333333334
Hyundai,Tucson,2017,6,USED,Automatic,AWD,Diesel,2.0,4.0,6.8,92504.0,White,Red,NSW,SUV,4.0,5.0,29990.0,4998.333333333333
Volkswagen,Tiguan,2018,5,USED,Automatic,AWD,Premium,2.0,4.0,8.1,58383.0,Grey,Black,NSW,SUV,4.0,5.0,39990.0,7998.0
Toyota,Hilux,2013,10,USED,Manual,4WD,Diesel,3.0,4.0,8.3,419230.0,White,Black,NSW,Ute / Tray,4.0,5.0,25980.0,2598.0
Land,Rover,2017,6,USED,Automatic,AWD,Diesel,2.0,4.0,6.0,49987.0,White,Black,NSW,SUV,4.0,7.0,36945.0,6157.5
Toyota,RAV4,2019,4,USED,Automatic,AWD,Hybrid,2.5,4.0,4.8,66228.0,Silver,,NSW,SUV,5.0,5.0,44990.0,11247.5
Toyota,HiAce,2018,5,USED,Automatic,Other,Diesel,,,,109220.0,Silver,Grey,NSW,Other,,,47888.0,9577.6
Mercedes-Benz,C250,2016,7,USED,Automatic,Rear,Premium,2.0,4.0,6.0,65836.0,Blue,Beige,NSW,Sedan,4.0,5.0,38888.0,5555.428571428572
MG,ZS,2019,4,USED,Automatic,Front,Unleaded,1.0,3.0,6.7,38285.0,Orange,,SA,SUV,4.0,5.0,20990.0,5247.5
Ford,Puma,2022,1,USED,Automatic,Front,Premium,1.0,3.0,5.3,4564.0,Grey,Black,NSW,SUV,5.0,5.0,35950.0,35950.0
Mazda,CX-5,2015,8,USED,Automatic,AWD,Unleaded,2.5,4.0,7.4,249049.0,White,,NSW,SUV,4.0,5.0,15990.0,1998.75
Ford,Ranger,2012,11,USED,Manual,4WD,Diesel,3.2,5.0,9.4,255988.0,Grey,Black,NSW,Ute / Tray,4.0,5.0,20995.0,1908.6363636363637
Mitsubishi,Mirage,2014,9,USED,Manual,Front,Unleaded,1.2,3.0,4.6,143629.0,Blue,,NSW,Hatchback,5.0,5.0,7990.0,887.7777777777778
Mitsubishi,Triton,2021,2,USED,Automatic,4WD,Diesel,2.4,4.0,8.6,74614.0,Red,,NSW,Ute / Tray,4.0,5.0,49990.0,24995.0
Toyota,Estima,2012,11,USED,Automatic,Other,,,,,106989.0,Blue,Black,NSW,Commercial,,,27995.0,2545.0
BMW,220D,2014,9,USED,Automatic,Rear,Diesel,2.0,4.0,4.4,56877.0,Silver,,NSW,Coupe,2.0,4.0,28800.0,3200.0
Lexus,RX270,2013,10,USED,Automatic,Front,Unleaded,2.7,4.0,9.7,75497.0,Silver,Leather,NSW,SUV,4.0,5.0,27990.0,2799.0
Holden,Commodore,2010,13,USED,Manual,Rear,Unleaded,6.0,8.0,14.5,242000.0,Green,,NSW,Ute / Tray,2.0,2.0,15888.0,1222.1538461538462
Hyundai,Santa,2019,4,USED,Automatic,AWD,Diesel,2.2,4.0,7.5,65220.0,Grey,Leather,NSW,SUV,4.0,7.0,47990.0,11997.5
Toyota,Camry,2018,5,USED,Automatic,Front,Hybrid,2.5,4.0,4.2,154507.0,White,Grey,SA,Sedan,4.0,5.0,30990.0,6198.0
Honda,Fit,2017,6,USED,Automatic,Other,,,,,59577.0,Red,Black,NSW,Hatchback,,,27995.0,4665.833333333333
Land,Rover,2017,6,USED,Automatic,4WD,Diesel,3.0,6.0,7.2,92365.0,Orange,Black,NSW,SUV,4.0,5.0,86990.0,14498.333333333334
Mazda,CX-30,2020,3,USED,Automatic,AWD,Unleaded,2.5,4.0,6.8,51557.0,White,,NSW,SUV,4.0,5.0,38990.0,12996.666666666666
Ford,Mondeo,2014,9,USED,Automatic,Front,Diesel,2.0,4.0,6.2,170640.0,Black,Black,NSW,Wagon,4.0,5.0,12995.0,1443.888888888889
Toyota,Corolla,2021,2,USED,Automatic,Front,Unleaded,2.0,4.0,6.0,51897.0,White,44Fa20,NSW,Hatchback,5.0,5.0,28990.0,14495.0
Toyota,Corolla,2017,6,USED,Automatic,Front,Hybrid,1.8,4.0,4.1,68659.0,White,Grey,SA,Hatchback,5.0,5.0,27980.0,4663.333333333333
Isuzu,D-MAX,2016,7,USED,Automatic,4WD,Diesel,3.0,4.0,8.1,122884.0,White,Black,NSW,Ute / Tray,2.0,4.0,34950.0,4992.857142857143
Toyota,Hilux,1998,25,USED,Manual,4WD,Diesel,3.0,4.0,,248767.0,White,Silver,NSW,Ute / Tray,2.0,3.0,15995.0,639.8
Mazda,CX-9,2012,11,USED,Automatic,Front,Unleaded,3.7,6.0,11.0,147532.0,White,Black,NSW,SUV,4.0,7.0,19995.0,1817.7272727272727
Mazda,6,2007,16,USED,Manual,Front,Premium,2.3,4.0,8.8,177085.0,Red,Black,NSW,Hatchback,5.0,5.0,5950.0,371.875
Ford,Ranger,2015,8,USED,Automatic,4WD,Diesel,3.2,5.0,9.2,259107.0,White,Grey,NSW,Ute / Tray,4.0,5.0,24995.0,3124.375
Toyota,Alphard,2012,11,USED,Automatic,Other,Unleaded,,,,141726.0,White,Beige,NSW,Other,,,34995.0,3181.3636363636365
Hyundai,I20,2014,9,USED,Automatic,Front,Unleaded,1.4,4.0,5.9,45900.0,,,NSW,Hatchback,3.0,5.0,12999.0,1444.3333333333333
Nissan,X-Trail,2022,1,USED,Automatic,Front,Unleaded,2.5,4.0,7.9,23044.0,White,,NSW,SUV,4.0,5.0,31500.0,31500.0
Toyota,RAV4,2017,6,USED,Automatic,AWD,Unleaded,2.5,4.0,8.5,134809.0,White,Grey,SA,SUV,4.0,5.0,25990.0,4331.666666666667
Hyundai,I30,2022,1,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,5175.0,White,Grey,NSW,Hatchback,5.0,5.0,34880.0,34880.0
Audi,Q3,2013,10,USED,Automatic,AWD,Premium,2.0,4.0,7.7,88514.0,Black,,NSW,SUV,4.0,5.0,23990.0,2399.0
Ford,Ranger,2017,6,USED,Automatic,4WD,Diesel,3.2,5.0,8.9,171548.0,Grey,,NSW,Ute / Tray,4.0,5.0,41990.0,6998.333333333333
Mazda,BT-50,2023,0,DEMO,Automatic,4WD,Diesel,3.0,4.0,8.0,2600.0,Grey,,NSW,Ute / Tray,4.0,5.0,69990.0,69990.0
Toyota,Prius,2008,15,USED,Automatic,Front,Hybrid,1.5,4.0,4.4,313000.0,,,NSW,Hatchback,5.0,5.0,10999.0,733.2666666666667
Mazda,3,2006,17,USED,Automatic,Front,Unleaded,2.3,4.0,9.3,153798.0,Black,Black Leather,NSW,Sedan,4.0,5.0,9990.0,587.6470588235294
Mitsubishi,Eclipse,2020,3,USED,Automatic,Front,Unleaded,1.5,4.0,7.3,59996.0,White,,NSW,SUV,4.0,5.0,29990.0,9996.666666666666
Kia,Carnival,2018,5,USED,Automatic,Front,Unleaded,3.3,6.0,11.6,92993.0,Silver,Grey,SA,Wagon,4.0,8.0,31980.0,6396.0
Ford,Ranger,2018,5,USED,Automatic,Rear,Diesel,2.2,4.0,7.8,52035.0,White,,NSW,Ute / Tray,4.0,5.0,32950.0,6590.0
Ford,Escape,2022,1,USED,Automatic,AWD,Premium,2.0,4.0,8.6,4403.0,Blue,Black,NSW,SUV,4.0,5.0,42950.0,42950.0
BMW,5,2014,9,USED,Automatic,Other,Diesel,,,,134816.0,Black,,NSW,Other,,,31999.0,3555.4444444444443
Volkswagen,Polo,2015,8,USED,Manual,Front,Premium,1.2,4.0,4.9,84475.0,Black,,NSW,Hatchback,5.0,5.0,13990.0,1748.75
Kia,Cerato,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,7.1,19158.0,Blue,,SA,Sedan,4.0,5.0,25990.0,5198.0
Mitsubishi,Outlander,2019,4,USED,Automatic,Front,Unleaded,2.4,4.0,7.2,51446.0,Red,,NSW,SUV,4.0,7.0,31990.0,7997.5
Hyundai,I30,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,86622.0,Blue,Black Current,NSW,Hatchback,4.0,5.0,21990.0,4398.0
Toyota,Corolla,2021,2,USED,Automatic,Front,Unleaded,2.0,4.0,6.0,37637.0,White,Black,NSW,Hatchback,5.0,5.0,28990.0,14495.0
Hyundai,Santa,2017,6,USED,Automatic,Front,Unleaded,3.3,6.0,10.5,59804.0,Black,Black,NSW,SUV,4.0,7.0,31990.0,5331.666666666667
Holden,Commodore,2010,13,USED,Automatic,Rear,Unleaded,3.6,6.0,10.3,143690.0,Blue,,NSW,Wagon,4.0,5.0,13990.0,1076.1538461538462
Nissan,GT-R,2007,16,USED,Automatic,Other,Premium,,,,37222.0,Silver,,SA,Coupe,,,108888.0,6805.5
Mazda,2,2013,10,USED,Manual,Front,Unleaded,1.5,4.0,6.4,101800.0,Silver,Grey,NSW,Hatchback,5.0,5.0,11990.0,1199.0
MG,HS,2021,2,USED,Automatic,Front,Unleaded,1.5,4.0,7.3,31456.0,White,Black,NSW,SUV,4.0,5.0,24990.0,12495.0
Hyundai,Tucson,2017,6,USED,Automatic,AWD,Unleaded,1.6,4.0,7.7,98438.0,Grey,Red Leather,NSW,SUV,4.0,5.0,26990.0,4498.333333333333
Nissan,Leaf,2019,4,USED,Automatic,Front,Electric,0.0,,,41289.0,Blue,Black,NSW,Hatchback,5.0,5.0,47995.0,11998.75
BMW,740I,2015,8,USED,Automatic,Rear,Premium,3.0,6.0,7.0,68597.0,Blue,Black,NSW,Sedan,4.0,5.0,71300.0,8912.5
Renault,Laguna,2003,20,USED,Automatic,Front,Premium,2.9,6.0,11.5,102701.0,Silver,,SA,Hatchback,5.0,5.0,6990.0,349.5
Mazda,3,2014,9,USED,Automatic,Front,Unleaded,2.5,4.0,6.0,113960.0,Red,Black,NSW,Sedan,4.0,5.0,20990.0,2332.222222222222
Hyundai,Tucson,2016,7,USED,Automatic,AWD,Diesel,2.0,4.0,6.8,126285.0,Grey,Black,NSW,SUV,4.0,5.0,26990.0,3855.714285714286
Mazda,2,2011,12,USED,Automatic,Front,Unleaded,1.5,4.0,6.8,148038.0,Grey,,NSW,Hatchback,5.0,5.0,11990.0,999.1666666666666
Isuzu,D-MAX,2018,5,USED,Automatic,Rear,Diesel,3.0,4.0,7.7,325685.0,White,,NSW,Ute / Tray,4.0,5.0,19888.0,3977.6
Audi,SQ5,2023,0,DEMO,Automatic,AWD,Hybrid,3.0,6.0,7.0,1002.0,White,Black,NSW,SUV,4.0,5.0,129990.0,129990.0
Volkswagen,Multivan,2006,17,USED,Automatic,Front,Premium,3.2,6.0,12.9,322043.0,Grey,,NSW,Commercial,4.0,7.0,9999.0,588.1764705882352
Hyundai,I40,2017,6,USED,Automatic,Front,Unleaded,2.0,4.0,7.5,134645.0,Silver,,NSW,Wagon,4.0,5.0,21983.0,3663.8333333333335
Suzuki,Alto,2010,13,USED,Manual,Front,Premium,1.0,3.0,4.8,114350.0,White,,SA,Hatchback,5.0,4.0,7990.0,614.6153846153846
Toyota,Kluger,2012,11,USED,Automatic,4WD,Unleaded,3.5,6.0,11.6,60000.0,,,NSW,SUV,4.0,7.0,30950.0,2813.6363636363635
Mitsubishi,Triton,2018,5,USED,Automatic,4WD,Diesel,2.4,4.0,7.6,115569.0,White,Grey  Cloth,NSW,Ute / Tray,4.0,5.0,32945.0,6589.0
Jeep,Grand,2019,4,USED,Automatic,4WD,Premium,3.6,6.0,10.0,40042.0,Grey,,NSW,SUV,4.0,5.0,49888.0,12472.0
Kia,Sportage,2018,5,USED,Automatic,AWD,Diesel,2.0,4.0,6.4,87559.0,White,Grey,SA,SUV,4.0,5.0,27990.0,5598.0
Hyundai,I30,2010,13,USED,Automatic,Front,Unleaded,2.0,4.0,7.6,183501.0,Black,Black,NSW,Hatchback,5.0,5.0,9990.0,768.4615384615385
Holden,Captiva,2018,5,USED,Automatic,AWD,Diesel,2.2,4.0,8.1,118000.0,,,NSW,SUV,4.0,7.0,18999.0,3799.8
Nissan,Patrol,2015,8,USED,Automatic,4WD,Diesel,3.0,4.0,11.8,74061.0,White,,NSW,SUV,4.0,7.0,49990.0,6248.75
Ford,Focus,2016,7,USED,Automatic,Front,Unleaded,1.5,4.0,6.2,43397.0,White,Cloth Twist Freedom,NSW,Hatchback,5.0,5.0,21990.0,3141.4285714285716
MG,MG3,2022,1,NEW,Automatic,Front,Premium,1.5,4.0,6.7,15.0,Silver,Tartan Cloth & Knight Synthetic Leather,NSW,Hatchback,5.0,5.0,20990.0,20990.0
Holden,Colorado,2013,10,USED,Automatic,4WD,Diesel,2.8,4.0,9.4,180337.0,Silver,,NSW,SUV,4.0,7.0,27990.0,2799.0
Hyundai,Veloster,2013,10,USED,Automatic,Front,Unleaded,1.6,4.0,6.4,109453.0,Red,,SA,Hatchback,3.0,4.0,18990.0,1899.0
Mitsubishi,Airtrek,2002,21,USED,,Other,,,,,115262.0,Black,,NSW,Wagon,,,18888.0,899.4285714285714
Toyota,RAV4,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,6.5,45718.0,Silver,,NSW,SUV,5.0,5.0,40888.0,10222.0
Toyota,Corolla,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,6.0,94752.0,Red,,NSW,Hatchback,5.0,5.0,27995.0,5599.0
Mitsubishi,Express,2011,12,USED,Manual,Rear,Unleaded,2.4,4.0,12.0,135954.0,White,Grey,NSW,Commercial,2.0,2.0,10990.0,915.8333333333334
Ford,Mondeo,2018,5,USED,Automatic,Front,Diesel,2.0,4.0,5.1,77118.0,Black,Grey,SA,Hatchback,5.0,5.0,21990.0,4398.0
Toyota,RAV4,2021,2,USED,Automatic,AWD,Hybrid,2.5,4.0,4.8,26922.0,Red,74Eb20,NSW,SUV,5.0,5.0,64990.0,32495.0
Hyundai,I30,2022,1,USED,Manual,Front,Premium,2.0,4.0,8.5,2453.0,Black,Black,NSW,Hatchback,5.0,5.0,57990.0,57990.0
Subaru,Impreza,2007,16,USED,Manual,AWD,Premium,2.0,4.0,8.9,165664.0,Silver,Black,NSW,Hatchback,5.0,5.0,9980.0,623.75
Mitsubishi,ASX,2018,5,USED,Automatic,Front,Unleaded,2.0,4.0,7.6,78472.0,Black,Black,NSW,SUV,4.0,5.0,23590.0,4718.0
Volvo,XC60,2017,6,USED,Automatic,AWD,Diesel,2.4,5.0,6.9,61870.0,,,NSW,SUV,4.0,5.0,33777.0,5629.5
Toyota,HiAce,2016,7,USED,,Other,,,,,215974.0,White,Grey,NSW,Commercial,,,34888.0,4984.0
Nissan,Navara,2017,6,USED,Manual,Other,Diesel,,,,32951.0,Black,,SA,Ute / Tray,,,39990.0,6665.0
Holden,Commodore,2013,10,USED,Automatic,Rear,Premium,6.0,8.0,11.5,115612.0,Orange,,NSW,Sedan,4.0,5.0,36990.0,3699.0
Mazda,CX-5,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,6.9,48400.0,Blue,,NSW,SUV,4.0,5.0,33990.0,8497.5
Holden,Commodore,2019,4,USED,Automatic,AWD,Unleaded,3.6,6.0,8.9,108590.0,White,Grey,SA,Hatchback,5.0,5.0,22990.0,5747.5
Subaru,Forester,2020,3,USED,Automatic,AWD,Unleaded,2.5,4.0,7.4,91346.0,Grey,Black,NSW,SUV,4.0,5.0,34990.0,11663.333333333334
Toyota,RAV4,2022,1,USED,Automatic,AWD,Hybrid,2.5,4.0,4.8,16180.0,Grey,74La20,NSW,SUV,5.0,5.0,64490.0,64490.0
Mazda,2,2021,2,USED,Automatic,Front,Unleaded,1.5,4.0,5.2,4835.0,Red,,NSW,Hatchback,5.0,5.0,29990.0,14995.0
Toyota,Hilux,2019,4,USED,Automatic,4WD,Diesel,2.8,4.0,7.6,90231.0,Black,1Yfj20,NSW,Ute / Tray,2.0,4.0,55990.0,13997.5
Volkswagen,Passat,2008,15,USED,Automatic,Front,Diesel,2.0,4.0,6.6,172671.0,Green,Grey,NSW,Sedan,4.0,5.0,7420.0,494.6666666666667
Kia,Cerato,2022,1,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,4451.0,White,Black,NSW,Hatchback,5.0,5.0,32990.0,32990.0
Audi,Q2,2020,3,USED,Automatic,Front,Premium,1.4,4.0,5.6,62355.0,White,Black,NSW,SUV,4.0,5.0,37500.0,12500.0
Toyota,RAV4,2018,5,USED,Automatic,AWD,Diesel,2.2,4.0,6.5,93914.0,Brown,Grey,SA,SUV,4.0,5.0,30990.0,6198.0
HSV,GTS,2015,8,USED,Automatic,Rear,Premium,6.2,8.0,15.0,59521.0,Black,Black,NSW,Sedan,4.0,5.0,119888.0,14986.0
Hyundai,Santa,2017,6,USED,Automatic,Front,Unleaded,3.3,6.0,10.5,62546.0,White,,NSW,SUV,4.0,7.0,29990.0,4998.333333333333
Ford,Ranger,2017,6,USED,Automatic,4WD,Diesel,3.2,5.0,8.8,170918.0,White,Grey,SA,Ute / Tray,4.0,5.0,28990.0,4831.666666666667
Renault,Koleos,2012,11,USED,Automatic,AWD,Premium,2.5,4.0,9.5,80673.0,Black,,NSW,SUV,4.0,5.0,13800.0,1254.5454545454545
Kia,Carnival,2015,8,USED,Automatic,Front,Diesel,2.2,4.0,7.7,173700.0,Grey,Grey,NSW,Wagon,4.0,8.0,27990.0,3498.75
Toyota,Kluger,2018,5,USED,Automatic,Front,Unleaded,3.5,6.0,9.1,79734.0,White,,NSW,SUV,4.0,7.0,42990.0,8598.0
Nissan,Pathfinder,2018,5,USED,Automatic,Other,Unleaded,,,,80798.0,White,,NSW,Wagon,,,36990.0,7398.0
Mazda,CX-30,2021,2,USED,Automatic,Front,Unleaded,2.5,4.0,6.6,24014.0,Blue,,NSW,SUV,4.0,5.0,37990.0,18995.0
Toyota,Kluger,2021,2,USED,Automatic,AWD,Hybrid,2.5,4.0,5.6,62178.0,White,Black,NSW,SUV,5.0,7.0,64490.0,32245.0
Hyundai,Santa,2018,5,USED,Automatic,AWD,Diesel,2.2,4.0,7.5,116019.0,Red,Grey,SA,SUV,4.0,7.0,31990.0,6398.0
MG,MG3,2021,2,USED,Automatic,Front,Premium,1.5,4.0,6.7,33955.0,Yellow,,NSW,Hatchback,5.0,5.0,14800.0,7400.0
Holden,Trailblazer,2017,6,USED,Automatic,4WD,Diesel,2.8,4.0,8.6,168096.0,White,Grey,NSW,SUV,4.0,7.0,33888.0,5648.0
Land,Rover,2020,3,USED,Automatic,AWD,Hybrid,3.0,6.0,8.0,42012.0,White,Ebony Seats,NSW,SUV,5.0,5.0,138000.0,46000.0
Toyota,Camry,2016,7,USED,Automatic,Front,Unleaded,2.5,4.0,7.9,98122.0,White,Grey,SA,Sedan,4.0,5.0,20980.0,2997.1428571428573
Volkswagen,Caddy,2017,6,USED,Automatic,Front,Premium,1.4,4.0,6.0,105841.0,White,,NSW,Commercial,3.0,2.0,26913.0,4485.5
Land,Rover,2020,3,USED,Automatic,Other,Diesel,,,,27742.0,Blue,,NSW,Wagon,,,229990.0,76663.33333333333
Kia,Carnival,2017,6,USED,Automatic,Front,Diesel,2.2,4.0,7.7,42680.0,Black,Black,NSW,Wagon,4.0,8.0,43530.0,7255.0
Holden,Barina,2012,11,USED,Automatic,Front,Unleaded,1.6,4.0,6.7,144076.0,White,Black,NSW,Hatchback,5.0,5.0,11995.0,1090.4545454545455
Ford,Ecosport,2017,6,USED,Automatic,Front,Premium,1.5,4.0,6.5,32401.0,Silver,,NSW,SUV,4.0,5.0,17888.0,2981.3333333333335
Mazda,BT-50,2016,7,USED,Manual,4WD,Diesel,3.2,5.0,8.9,68577.0,White,,NSW,Ute / Tray,4.0,4.0,40990.0,5855.714285714285
Kia,Carnival,2018,5,USED,Automatic,Front,Unleaded,3.3,6.0,11.6,57553.0,Silver,Grey,NSW,Wagon,4.0,8.0,38888.0,7777.6
Kia,RIO,2008,15,USED,Manual,Front,Unleaded,1.6,4.0,6.9,255250.0,Blue,,NSW,Hatchback,5.0,5.0,2999.0,199.93333333333334
Toyota,RAV4,2019,4,USED,Automatic,Front,Unleaded,2.0,4.0,6.5,57902.0,Silver,Black Fabric,NSW,SUV,5.0,5.0,39999.0,9999.75
Volkswagen,Tiguan,2019,4,USED,Automatic,AWD,Premium,2.0,4.0,7.5,149098.0,Black,Grey,NSW,SUV,4.0,5.0,28950.0,7237.5
Toyota,Corolla,2017,6,USED,Automatic,Front,Hybrid,1.8,4.0,4.1,65903.0,White,Grey,SA,Hatchback,5.0,5.0,26980.0,4496.666666666667
Nissan,Navara,2016,7,USED,Manual,4WD,Diesel,2.3,4.0,6.6,83161.0,White,Grey,NSW,Ute / Tray,4.0,5.0,29990.0,4284.285714285715
Ford,Mondeo,2016,7,USED,Automatic,Front,Diesel,2.0,4.0,5.3,88969.0,Blue,Black,NSW,Wagon,4.0,5.0,22890.0,3270.0
Mini,Cooper,2016,7,USED,Automatic,Other,Premium,2.0,4.0,5.8,58420.0,Black,Black,NSW,Hatchback,2.0,4.0,35900.0,5128.571428571428
Mazda,6,2008,15,USED,Manual,Front,Premium,2.5,4.0,8.6,162895.0,Black,,NSW,Hatchback,5.0,5.0,10950.0,730.0
Toyota,Landcruiser,2007,16,USED,Automatic,4WD,Unleaded,4.7,8.0,16.4,350465.0,Silver,Grey,NSW,SUV,4.0,8.0,29999.0,1874.9375
Mercedes-Benz,X250,2018,5,USED,Automatic,4WD,Diesel,2.3,4.0,7.9,64123.0,Red,Black,NSW,Ute / Tray,4.0,5.0,47990.0,9598.0
Nissan,Navara,2018,5,USED,Automatic,Front,Diesel,2.3,4.0,6.8,135419.0,White,Grey,SA,Ute / Tray,4.0,5.0,29990.0,5998.0
Mazda,MX-5,2017,6,USED,Manual,Rear,Premium,2.0,4.0,6.9,31214.0,White,Leather,NSW,Convertible,2.0,2.0,39990.0,6665.0
Toyota,Hilux,2021,2,USED,Automatic,4WD,Diesel,2.8,4.0,8.4,60752.0,Black,2Lle21,NSW,Ute / Tray,4.0,5.0,68990.0,34495.0
Isuzu,D-MAX,2017,6,USED,Automatic,Rear,Diesel,3.0,4.0,7.5,199879.0,White,,NSW,Ute / Tray,2.0,2.0,19800.0,3300.0
Jeep,Wrangler,2015,8,USED,Automatic,4WD,Unleaded,3.6,6.0,11.7,152274.0,Blue,,NSW,SUV,4.0,5.0,36950.0,4618.75
Toyota,Camry,2019,4,USED,Automatic,Front,Hybrid,2.5,4.0,4.2,9609.0,White,Black,VIC,Sedan,4.0,5.0,41000.0,10250.0
Ford,Falcon,2012,11,USED,Automatic,Rear,Unleaded,2.0,4.0,8.5,134455.0,Silver,,SA,Sedan,4.0,5.0,14990.0,1362.7272727272727
Toyota,RAV4,2018,5,USED,Automatic,AWD,Unleaded,2.5,4.0,8.5,125307.0,White,Black,NSW,SUV,4.0,5.0,29800.0,5960.0
MG,ZST,2022,1,NEW,Automatic,Front,Unleaded,1.3,3.0,7.3,30.0,Blue,,NSW,SUV,5.0,5.0,31690.0,31690.0
Hyundai,Iload,2016,7,USED,Automatic,Rear,Diesel,2.5,4.0,8.8,180816.0,Grey,Grey,NSW,Commercial,4.0,3.0,22995.0,3285.0
Ford,Mustang,2017,6,USED,Automatic,Rear,Premium,5.0,8.0,12.6,67461.0,White,Black,NSW,Coupe,2.0,4.0,54990.0,9165.0
Toyota,Mark,2007,16,USED,Automatic,Other,Unleaded,,,,120138.0,Black,Grey,VIC,Wagon,,,14888.0,930.5
Nissan,Murano,2010,13,USED,Automatic,4WD,Unleaded,3.5,6.0,10.9,143052.0,Silver,,QLD,SUV,4.0,5.0,15888.0,1222.1538461538462
Holden,Trailblazer,2018,5,USED,Automatic,4WD,Diesel,2.8,4.0,8.6,165614.0,White,Grey,NSW,SUV,4.0,7.0,29990.0,5998.0
Toyota,Landcruiser,2019,4,USED,Automatic,4WD,Diesel,4.5,8.0,9.5,104589.0,Black,Black,NSW,SUV,4.0,7.0,103990.0,25997.5
Nissan,Qashqai,2015,8,USED,Automatic,Front,Unleaded,2.0,4.0,6.9,92834.0,Black,,NSW,SUV,4.0,5.0,20390.0,2548.75
Hyundai,Getz,2005,18,USED,Automatic,Front,Unleaded,1.5,4.0,7.8,132595.0,Black,,NSW,Hatchback,3.0,5.0,4500.0,250.0
Toyota,Estima,2011,12,USED,Automatic,Other,Unleaded,,,,137135.0,Grey,Black,VIC,Wagon,,,18888.0,1574.0
Volkswagen,Tiguan,2017,6,USED,Automatic,Front,Premium,1.4,4.0,6.3,147345.0,Orange,,QLD,SUV,4.0,5.0,23888.0,3981.3333333333335
Land,Rover,2012,11,USED,Automatic,AWD,Diesel,2.2,4.0,6.5,234933.0,Black,,NSW,SUV,5.0,5.0,21990.0,1999.090909090909
Mazda,6,2012,11,USED,Automatic,Front,Diesel,2.2,4.0,5.4,179262.0,Grey,,NSW,Wagon,4.0,5.0,12800.0,1163.6363636363637
Toyota,Yaris,2018,5,USED,Automatic,Front,Unleaded,1.3,4.0,6.4,75844.0,Silver,3Sfj20,NSW,Hatchback,5.0,5.0,18990.0,3798.0
Volkswagen,Tiguan,2022,1,DEMO,Automatic,AWD,Premium,2.0,4.0,8.8,135.0,Blue,Black,VIC,SUV,4.0,5.0,82450.0,82450.0
BMW,X5,2015,8,USED,Automatic,AWD,Premium,4.4,8.0,10.5,92412.0,Black,Leather,NSW,SUV,4.0,5.0,56990.0,7123.75
Toyota,Corolla,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,6.0,16240.0,White,,NSW,Hatchback,5.0,5.0,38990.0,12996.666666666666
Ford,Everest,2023,0,USED,Automatic,4WD,Diesel,3.0,6.0,8.5,24.0,Black,Black,NSW,SUV,4.0,7.0,93990.0,93990.0
Hyundai,I30,2020,3,USED,Automatic,Front,Unleaded,2.0,4.0,7.4,58119.0,White,Black,NSW,Hatchback,4.0,5.0,21888.0,7296.0
Mercedes-Benz,CLA200,2016,7,USED,Automatic,Front,Premium,1.6,4.0,5.7,112092.0,White,,QLD,Sedan,4.0,5.0,34888.0,4984.0
Ford,Ranger,2017,6,USED,Automatic,Rear,Diesel,2.2,4.0,7.5,219442.0,White,Grey,NSW,Ute / Tray,4.0,5.0,29995.0,4999.166666666667
Volkswagen,Polo,2018,5,USED,Automatic,Front,Premium,1.0,3.0,5.0,31137.0,White,,NSW,Hatchback,5.0,5.0,19800.0,3960.0
Toyota,Mark,2008,15,USED,Automatic,Other,Unleaded,,,,92792.0,White,Grey,VIC,Wagon,,,15888.0,1059.2
Volkswagen,Passat,2014,9,USED,Automatic,Front,Diesel,2.0,4.0,5.4,108186.0,Silver,Black,NSW,Wagon,4.0,5.0,17980.0,1997.7777777777778
Ford,Ranger,2019,4,USED,Automatic,Rear,Diesel,3.2,5.0,8.2,169188.0,Red,,NSW,Ute / Tray,4.0,5.0,35950.0,8987.5
MG,MG3,2022,1,USED,Automatic,Front,Premium,1.5,4.0,6.7,17011.0,Yellow,,NSW,Hatchback,5.0,5.0,17888.0,17888.0
Nissan,X-Trail,2023,0,DEMO,,Other,Unleaded,,,,1922.0,,,WA,Wagon,,,54990.0,54990.0
Mazda,6,2017,6,USED,Automatic,Front,Unleaded,2.5,4.0,6.6,64901.0,Red,Black,VIC,Sedan,4.0,5.0,30990.0,5165.0
Toyota,Kluger,2004,19,USED,Automatic,4WD,Unleaded,3.3,6.0,12.3,299414.0,Red,,NSW,SUV,4.0,7.0,8995.0,473.42105263157896
Mazda,2,2014,9,USED,Manual,Front,Unleaded,1.5,4.0,5.4,63019.0,Purple,,NSW,Hatchback,5.0,5.0,12990.0,1443.3333333333333
